corp_code,corp_name,stock_code,modify_date
138695,뉴아세아조인트,13340,20210713
365934,코세스,89890,20210713
409964,하이텍팜,106190,20210713
1391103,브랜드엑스코퍼레이션,337930,20210713
111014,애큐온저축은행,7640,20210512
176792,오렌지라이프생명보험,79440,20210512
107987,남해화학,25860,20210621
126955,삼양식품,3230,20210621
872984,이마트,139480,20210621
349732,코나아이,52400,20210722
1047169,지란지교시큐리티,208350,20210917
1207716,앱코,129890,20210917
1396676,일승,333430,20210917
601191,하나기술,299030,20210713
380429,CMG제약,58820,20210713
525679,차바이오텍,85660,20210713
132211,SUN&L,2820,20210713
139214,삼성화재해상보험,810,20210510
231664,우리기술투자,41190,20210527
144818,유유제약,220,20210527
576798,디아이티,110990,20210512
138701,아세아,2030,20211102
138729,아세아제지,2310,20211102
159023,SK텔레콤,17670,20211102
990165,아세아시멘트,183190,20211102
496225,이엠네트웍스,87730,20211102
1136348,나무기술,242040,20210720
298270,안랩,53800,20210720
364795,레드로버,60300,20210625
1363818,롯데리츠,330590,20210817
121941,대상,1680,20211124
205687,휴먼엔,32860,20211124
346911,아이톡시,52770,20211124
110431,JW신약,67290,20211124
1319808,한일시멘트,300720,20210527
120508,롯데푸드,2270,20210527
296005,우리로,46970,20210607
877059,삼성바이오로직스,207940,20210512
1169498,젬,248020,20211022
1108442,에치에프알,230240,20211103
1185566,휴온스블러썸,263920,20210705
261009,감성코퍼레이션,36620,20210712
158501,에스원,12750,20210716
1386916,SK아이이테크놀로지,361610,20210716
857480,사람인에이치알,143240,20210716
1393299,케이비제19호스팩,330990,20210906
180263,리더스코스메틱,16100,20210712
1414370,하이제5호스팩,340120,20210720
244747,파크시스템스,140860,20210617
268181,에스피컴텍,39110,20211021
1226410,씨앤씨인터내셔널,352480,20211119
146542,일정실업,8500,20211119
220686,에스피지,58610,20211119
604028,피코그램,376180,20211119
820352,파인텍,131760,20211122
127857,삼익악기,2450,20211122
1328170,노드메이슨,317860,20210721
1144569,명성티엔에스,257370,20210723
366845,탑엔지니어링,65130,20210805
104786,미래아이앤지,7120,20210913
533003,디케이락,105740,20210913
533924,이브이첨단소재,131400,20210913
366793,에스제이케이,80440,20210913
1569838,유진스팩7호,388800,20210913
807555,메가엠디,133750,20211020
138224,쌍용씨앤이,3410,20211020
1135640,이삭엔지니어링,351330,20211020
1032413,해성디에스,195870,20210802
131328,서주산업개발,16140,20210802
550994,아이센스,99190,20210511
268251,다산네트웍스,39560,20210511
108913,대교,19680,20210512
114792,동국제강,1230,20210512
241209,모아텍,33200,20210513
441128,아리온,58220,20210611
988364,SGA솔루션즈,184230,20210611
162461,한화솔루션,9830,20210503
155276,포스코케미칼,3670,20211022
146454,일양약품,7570,20211123
349060,한스바이오메드,42520,20211124
141671,오리콤,10470,20211124
148595,제일테크노스,38010,20211012
125974,삼부토건,1470,20211012
257732,한국정밀기계,101680,20211012
544452,이리츠코크렙,88260,20211012
364467,드림어스컴퍼니,60570,20211012
1031502,코아시아옵틱스,196450,20211012
1064069,토박스코리아,215480,20211012
1144028,씨티케이,260930,20211012
1152470,펄어비스,263750,20211012
1267222,캐리소프트,317530,20211012
1267602,제이시스메디칼,287410,20211012
390903,우주일렉트로,65680,20210802
389387,라임,65160,20210512
148832,제주은행,6220,20210512
260745,SCI평가정보,36120,20210820
104519,국보,1140,20210820
486705,아주스틸,139990,20210820
390860,엠피대산,65150,20210820
1265251,압타머사이언스,291650,20210820
1311286,퀀타매트릭스,317690,20210820
223513,제이씨현시스템,33320,20210601
171636,한솔홀딩스,4150,20210601
330424,이베스트투자증권,78020,20210601
158307,롯데하이마트,71840,20210602
159193,한국전력공사,15760,20210602
365387,AJ네트웍스,95570,20210513
302078,한국코퍼레이션,50540,20210513
1276594,신한알파리츠,293940,20211124
683469,일진전기,103590,20211124
353018,슈펙스비앤피,58530,20211014
148993,하이트진로홀딩스,140,20211019
347716,중앙디앤엠,51980,20211101
476498,컴투스,78340,20211101
617314,타이거일렉,219130,20211101
1335453,오하임아이엔티,309930,20211101
1011526,엔켐,348370,20211101
158015,한국선재,25550,20211026
653024,진에어,272450,20211026
304401,텔라움,47730,20210506
121969,에쓰씨엔지니어링,23960,20210901
110875,대신정보통신,20180,20210901
332927,제이에스코퍼레이션,194370,20210901
245898,아래스,50320,20210901
292434,인트론바이오,48530,20210901
972503,일진하이솔루스,271940,20210901
297989,오르비텍,46120,20210901
411048,에스앤에스텍,101490,20210901
1344752,케어룸의료산업,327970,20210901
449254,쎄트렉아이,99320,20210901
1418260,폭스소프트,354230,20210901
653194,에이프로젠 H&G,109960,20210901
660121,디에이테크놀로지,196490,20210901
761952,아나패스,123860,20210901
842619,레고켐바이오,141080,20210901
925295,에프엔씨엔터,173940,20210901
415594,동국S&C,100130,20211102
131780,SK네트웍스,1740,20211102
838500,엘브이엠씨,900140,20210611
160232,KSS해운,44450,20210628
201432,비츠로시스,54220,20211124
373021,테라사이언스,73640,20211124
153393,태광산업,3240,20211125
521390,뉴파워프라즈마,144960,20211125
453488,다이나믹디자인,145210,20211125
1416572,한화플러스제1호스팩,340440,20211125
164830,한국조선해양,9540,20211022
828789,대성산업,128820,20211111
874195,코썬바이오,204990,20211027
1264438,자이언트스텝,289220,20211028
